concept_path;concept_cd;name_char;concept_blob;update_date;download_date;import_date;sourcesystem_cd;upload_id
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94316-7\LOINC_94316-7 PENDING\;LOINC:94316-7 PENDING;LOINC:94316-7 PENDING;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94316-7\LOINC_94316-7 POSITIVE\;LOINC:94316-7 POSITIVE;LOINC:94316-7 POSITIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94509-7\;LOINC:94509-7;SARS-CoV-2 E gene (quantitative) (LOINC:94509-7);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94509-7\LOINC_94509-7 EQUIVOCAL\;LOINC:94509-7 EQUIVOCAL;LOINC:94509-7 EQUIVOCAL;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94509-7\LOINC_94509-7 NEGATIVE\;LOINC:94509-7 NEGATIVE;LOINC:94509-7 NEGATIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94509-7\LOINC_94509-7 PENDING\;LOINC:94509-7 PENDING;LOINC:94509-7 PENDING;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94509-7\LOINC_94509-7 POSITIVE\;LOINC:94509-7 POSITIVE;LOINC:94509-7 POSITIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94510-5\;LOINC:94310-5;SARS-CoV-2 N gene (quantitative) (LOINC:94510-5);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94510-5\LOINC_94310-5 EQUIVOCAL\;LOINC:94310-5 EQUIVOCAL;LOINC:94310-5 EQUIVOCAL;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94510-5\LOINC_94310-5 NEGATIVE\;LOINC:94310-5 NEGATIVE;LOINC:94310-5 NEGATIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94510-5\LOINC_94310-5 PENDING\;LOINC:94310-5 PENDING;LOINC:94310-5 PENDING;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94510-5\LOINC_94310-5 POSITIVE\;LOINC:94310-5 POSITIVE;LOINC:94310-5 POSITIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94511-3\;LOINC:94511-3;SARS-CoV-2 Orf1ab region (quantitative) (LOINC:94511-3);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94511-3\LOINC_94511-3 EQUIVOCAL\;LOINC:94511-3 EQUIVOCAL;LOINC:94511-3 EQUIVOCAL;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94511-3\LOINC_94511-3 NEGATIVE\;LOINC:94511-3 NEGATIVE;LOINC:94511-3 NEGATIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94511-3\LOINC_94511-3 PENDING\;LOINC:94511-3 PENDING;LOINC:94511-3 PENDING;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\SNOMED_430304001\LOINC_94511-3\LOINC_94511-3 POSITIVE\;LOINC:94511-3 POSITIVE;LOINC:94511-3 POSITIVE;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\;UMLS:C0086143;Lab Orders;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\CPT4_87635\;CPT4:87653;Infectious agent detection by nucleic acid (DNA or RNA) (CPT4:87653);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\HCPCS_U0001\;HCPCS:U0001;CDC testing laboratories to test patients for SARS-CoV-2 (HCPCS:U0001);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\HCPCS_U0002\;HCPCS:U0002;Non-CDC laboratory tests for SARS-CoV-2/2019-nCoV (COVID-19) (HCPCS:U0002);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\LOINC_94306-8\;LOINC:94306-8;SARS coronavirus 2 RNA panel (Unspecified specimens) (LOINC:94306-8);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\LOINC_94503-0\;LOINC:94503-0;SARS coronavirus 2 IgG & IgM Antibody panel (qualitative results) (LOINC:94503-0);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\LOINC_94504-8\;LOINC:94504-8;SARS coronavirus 2 IgG & IgM Antibody panel (quantitative results) (LOINC:94504-8);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C0086143\LOINC_94531-1\;LOINC:94531-1;SARS coronavirus 2 RNA panel (Respiratory specimens) (LOINC:94531-1);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C1334932\;UMLS:C1334932;ANY Negative Lab Test;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C1335447\;UMLS:C1335447 ;ANY Positive Lab Test;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C1611271\;UMLS:C1611271;ANY Pending Lab Test;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0022885\UMLS_C4303880\;UMLS:C4303880;ANY Equivocal Lab Test;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\;UMLS:C0037088;Diagnosis;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947183016\ICD10CM_U07.1\;ICD10CM:U07.1;2019-nCoV acute respiratory disease (ICD10CM:U07.1);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\;SNOMED:3947197012;Suspected Case;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10CM_B97.29\;ICD10CM:B97.29;Other coronavirus as the cause of diseases classified elsewhere (ICD10CM:B97.29);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10CM_J12.89\;ICD10CM:J12.89;Other viral pneumonia (ICD10CM:J12.89);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10CM_J20.8\;ICD10CM:J20.8;Acute bronchitis due to other specified organisms (ICD10CM:J20.8);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10CM_J22\;ICD10CM:J22;Unspecified acute lower respiratory infection (ICD10CM:J22);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10CM_J80\;ICD10CM:J80;Acute respiratory distress syndrome (ICD10CM:J80);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10CM_J98.8\;ICD10CM:J98.8;Other specified respiratory disorders (ICD10CM:J98.8);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\SNOMED_3947197012\ICD10_J40\;ICD10CM:J40;Bronchitis, not specified as acute or chronic (ICD10CM:J40);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\UMLS_C078147\;UMLS:C0478147;Symptoms indicating suspected case;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\UMLS_C078147\ICD10CM_R05\;ICD10CM:R05;Cough (ICD10CM:R05);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\UMLS_C078147\ICD10CM_R06.02\;ICD10CM:R06.02;Shortness of breath (ICD10CM:R06.02);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0037088\UMLS_C078147\ICD10CM_R50.9\;ICD10CM:R50.9;Fever, unspecified (ICD10CM:R50.9);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\;UMLS:C0037088;Therapeutic and Preventive Treatment;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\;UMLS:C0478147;Medications;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\;UMLS:C0003374;Anti-Malarial;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\;ATC:P01BA01;Chloroquine (ATC:P01BA01);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\;RXNORM:2393;Chloroquine;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\;RXNORM:371407;Chloroquine Oral Tablet;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\;RXNORM:1116758;Chloroquine Phosphate 500 Mg Oral Tablet;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00024007701\;NDC:00024007701;NDC:00024007701;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00024008401\;NDC:00024008401;NDC:00024008401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00024008456\;NDC:00024008456;NDC:00024008456;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00115701001\;NDC:00115701001;NDC:00115701001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00115701002\;NDC:00115701002;NDC:00115701002;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00115701009\;NDC:00115701009;NDC:00115701009;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00143212501\;NDC:00143212501;NDC:00143212501;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00143212505\;NDC:00143212505;NDC:00143212505;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00143212510\;NDC:00143212510;NDC:00143212510;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00143212522\;NDC:00143212522;NDC:00143212522;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00143212525\;NDC:00143212525;NDC:00143212525;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00247122501\;NDC:00247122501;NDC:00247122501;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00247122506\;NDC:00247122506;NDC:00247122506;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00247122510\;NDC:00247122510;NDC:00247122510;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00280008401\;NDC:00280008401;NDC:00280008401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00280008402\;NDC:00280008402;NDC:00280008402;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00364243101\;NDC:00364243101;NDC:00364243101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00591554901\;NDC:00591554901;NDC:00591554901;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00591554903\;NDC:00591554903;NDC:00591554903;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\00591554904\;NDC:00591554904;NDC:00591554904;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\23490527301\;NDC:23490527301;NDC:23490527301;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\261104\;RXNORM:261104;Retired RxCUI:261104;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\43063045410\;NDC:43063045410;NDC:43063045410;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\43063045440\;NDC:43063045440;NDC:43063045440;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569377702\;NDC:54569377702;NDC:54569377702;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569377705\;NDC:54569377705;NDC:54569377705;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569523800\;NDC:54569523800;NDC:54569523800;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569523801\;NDC:54569523801;NDC:54569523801;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569523802\;NDC:54569523802;NDC:54569523802;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569523803\;NDC:54569523803;NDC:54569523803;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54569523804\;NDC:54569523804;NDC:54569523804;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\54868395300\;NDC:54868395300;NDC:54868395300;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\55045297101\;NDC:55045297101;NDC:55045297101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\55045297102\;NDC:55045297102;NDC:55045297102;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\55289085610\;NDC:55289085610;NDC:55289085610;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\55289085640\;NDC:55289085640;NDC:55289085640;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\57866907302\;NDC:57866907302;NDC:57866907302;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\60429007725\;NDC:60429007725;NDC:60429007725;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\63304046103\;NDC:63304046103;NDC:63304046103;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\63304046105\;NDC:63304046105;NDC:63304046105;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\63304046126\;NDC:63304046126;NDC:63304046126;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\63629486201\;NDC:63629486201;NDC:63629486201;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64896701001\;NDC:64896701001;NDC:64896701001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64896701002\;NDC:64896701002;NDC:64896701002;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64896701009\;NDC:64896701009;NDC:64896701009;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64980017801\;NDC:64980017801;NDC:64980017801;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64980017802\;NDC:64980017802;NDC:64980017802;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64980017805\;NDC:64980017805;NDC:64980017805;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\64980017810\;NDC:64980017810;NDC:64980017810;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\66267088304\;NDC:66267088304;NDC:66267088304;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\66267088312\;NDC:66267088312;NDC:66267088312;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\68071000904\;NDC:68071000904;NDC:68071000904;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\68071004604\;NDC:68071004604;NDC:68071004604;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116758\68151048702\;NDC:68151048702;NDC:68151048702;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\;RXNORM:1116760;Chloroquine Phosphate 500 Mg Oral Tablet [Aralen Phosphate];NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\00024008401\;NDC:00024008401;NDC:00024008401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
